0.231238 0.165414 0.436708
0.246530 0.175889 0.465815
0.261833 0.186410 0.494922
0.277145 0.196970 0.524029
0.292464 0.207562 0.553137
0.307789 0.218180 0.582245
0.323118 0.228819 0.611354
0.338452 0.239477 0.640463
0.353790 0.250151 0.669572
0.369130 0.260838 0.698681
0.384474 0.271537 0.727791
0.399819 0.282245 0.756900
0.415166 0.292963 0.786010
0.430515 0.303688 0.815120
0.445865 0.314419 0.844230
0.461217 0.325156 0.873340
0.476570 0.335899 0.902450
0.491924 0.346646 0.931560
0.055340 0.079966 0.027992
0.056092 0.080135 0.037285
0.059675 0.080979 0.061416
0.066651 0.082821 0.089049
0.076410 0.085822 0.117535
0.088067 0.090014 0.146321
0.100925 0.095322 0.175239
0.114542 0.101613 0.204224
0.128646 0.108729 0.233249
0.143073 0.116520 0.262298
0.157723 0.124853 0.291362
0.172529 0.133617 0.320437
0.187449 0.142726 0.349519
0.202453 0.152110 0.378607
0.217521 0.161714 0.407700
0.232639 0.171497 0.436795
0.247795 0.181425 0.465893
0.262983 0.191473 0.494992
0.278195 0.201619 0.524094
0.293428 0.211847 0.553196
0.308677 0.222144 0.582300
0.323941 0.232499 0.611405
0.339216 0.242903 0.640510
0.354501 0.253350 0.669616
0.369795 0.263833 0.698722
0.385097 0.274347 0.727829
0.400404 0.284889 0.756936
0.415717 0.295455 0.786044
0.431035 0.306042 0.815152
0.446357 0.316648 0.844260
0.461683 0.327270 0.873368
0.477012 0.337906 0.902477
0.492344 0.348555 0.931586
0.073786 0.106621 0.037322
0.074264 0.106728 0.043889
0.076610 0.107264 0.064683
0.081483 0.108450 0.090899
0.088867 0.110427 0.118732
0.098346 0.113279 0.147166
0.109402 0.117029 0.175873
0.121586 0.121655 0.204722
0.134567 0.127097 0.233651
0.148112 0.133276 0.262631
0.162060 0.140104 0.291644
0.176303 0.147493 0.320679
0.190765 0.155360 0.349730
0.205392 0.163633 0.378793
0.220146 0.172249 0.407864
0.235000 0.181154 0.436943
0.249932 0.190301 0.466026
0.264927 0.199655 0.495113
0.279974 0.209183 0.524204
0.295062 0.218860 0.553298
0.310185 0.228663 0.582393
0.325337 0.238575 0.611491
0.340514 0.248581 0.640590
0.355711 0.258668 0.669690
0.370926 0.268825 0.698792
0.386157 0.279044 0.727894
0.401401 0.289316 0.756997
0.416656 0.299636 0.786101
0.431921 0.309998 0.815206
0.447195 0.320397 0.844311
0.462477 0.330829 0.873417
0.477766 0.341290 0.902523
0.493060 0.351777 0.931629
0.092233 0.133277 0.046653
0.092568 0.133351 0.051505
0.094234 0.133727 0.069119
0.097805 0.134564 0.093553
0.103461 0.135973 0.120483
0.111084 0.138034 0.148415
0.120385 0.140796 0.176814
0.131027 0.144278 0.205461
0.142702 0.148471 0.234250
0.155159 0.153350 0.263128
0.168209 0.158871 0.292064
0.181708 0.164981 0.321040
0.195550 0.171626 0.350045
0.209658 0.178746 0.379070
0.223975 0.186288 0.408110
0.238456 0.194200 0.437163
0.253069 0.202437 0.466225
0.267789 0.210957 0.495294
0.282596 0.219724 0.524369
0.297476 0.228706 0.553449
0.312415 0.237877 0.582532
0.327405 0.247212 0.611619
0.342437 0.256691 0.640709
0.357506 0.266297 0.669801
0.372605 0.276014 0.698896
0.387731 0.285829 0.727992
0.402881 0.295731 0.757089
0.418051 0.305710 0.786188
0.433238 0.315758 0.815287
0.448441 0.325867 0.844388
0.463658 0.336031 0.873490
0.478887 0.346244 0.902592
0.494127 0.356502 0.931695
0.110679 0.159932 0.055984
0.110930 0.159988 0.059715
0.112184 0.160269 0.074571
0.114914 0.160896 0.097024
0.119351 0.161958 0.122831
0.125522 0.163523 0.150108
0.133301 0.165641 0.178098
0.142480 0.168343 0.206472
0.152821 0.171645 0.235071
0.164103 0.175544 0.263810
0.176133 0.180028 0.292642
0.188757 0.185072 0.321537
0.201851 0.190645 0.350477
0.215318 0.196709 0.379450
0.229084 0.203226 0.408449
0.243090 0.210156 0.437466
0.257292 0.217459 0.466498
0.271653 0.225098 0.495542
0.286147 0.233040 0.524595
0.300751 0.241252 0.553656
0.315446 0.249705 0.582724
0.330219 0.258374 0.611797
0.345058 0.267234 0.640874
0.359954 0.276267 0.669955
0.374898 0.285452 0.699039
0.389884 0.294775 0.728126
0.404906 0.304220 0.757215
0.419960 0.313775 0.786306
0.435043 0.323429 0.815399
0.450149 0.333172 0.844494
0.465278 0.342995 0.873590
0.480425 0.352890 0.902687
0.495590 0.362851 0.931785
0.129126 0.186587 0.065314
0.129322 0.186631 0.068278
0.130306 0.186851 0.080851
0.132468 0.187342 0.101277
0.136035 0.188176 0.125793
0.141097 0.189410 0.152273
0.147628 0.191090 0.179752
0.155518 0.193248 0.207781
0.164607 0.195908 0.236136
0.174721 0.199080 0.264696
0.185693 0.202767 0.293393
0.197373 0.206961 0.322183
0.209633 0.211649 0.351040
0.222368 0.216810 0.379947
0.235493 0.222419 0.408890
0.248936 0.228450 0.437861
0.262644 0.234874 0.466855
0.276571 0.241661 0.495866
0.290680 0.248782 0.524891
0.304943 0.256210 0.553928
0.319336 0.263918 0.582974
0.333838 0.271880 0.612028
0.348435 0.280074 0.641089
0.363112 0.288478 0.670155
0.377859 0.297073 0.699226
0.392667 0.305840 0.728301
0.407527 0.314765 0.757379
0.422434 0.323832 0.786461
0.437381 0.333028 0.815545
0.452364 0.342341 0.844632
0.467379 0.351761 0.873721
0.482423 0.361278 0.902811
0.497491 0.370884 0.931903
0.147572 0.213243 0.074645
0.147731 0.213278 0.077063
0.148528 0.213456 0.087779
0.150287 0.213853 0.106248
0.153219 0.214528 0.129365
0.157436 0.215530 0.154927
0.162966 0.216899 0.181797
0.169764 0.218666 0.209407
0.177735 0.220855 0.237464
0.186756 0.223483 0.265804
0.196693 0.226558 0.294333
0.207415 0.230085 0.322993
0.218803 0.234059 0.351747
0.230753 0.238471 0.380569
0.243173 0.243309 0.409443
0.255988 0.248556 0.438358
0.269134 0.254193 0.467303
0.282561 0.260199 0.496273
0.296223 0.266552 0.525262
0.310086 0.273229 0.554269
0.324120 0.280208 0.583288
0.338300 0.287467 0.612318
0.352606 0.294985 0.641358
0.367020 0.302742 0.670406
0.381529 0.310720 0.699460
0.396121 0.318900 0.728521
0.410784 0.327267 0.757586
0.425510 0.335804 0.786655
0.440292 0.344498 0.815729
0.455124 0.353337 0.844806
0.470000 0.362307 0.873885
0.484914 0.371399 0.902967
0.499864 0.380603 0.932052
0.166019 0.239898 0.083975
0.166150 0.239927 0.085992
0.166811 0.240074 0.095205
0.168276 0.240404 0.111856
0.170732 0.240964 0.133525
0.174298 0.241797 0.158074
0.179026 0.242937 0.184247
0.184916 0.244413 0.211367
0.191918 0.246249 0.239070
0.199952 0.248462 0.267147
0.208919 0.251065 0.295475
0.218714 0.254065 0.323978
0.229231 0.257467 0.352606
0.240375 0.261267 0.381327
0.252057 0.265462 0.410118
0.264200 0.270042 0.438962
0.276737 0.274996 0.467849
0.289612 0.280309 0.496769
0.302776 0.285967 0.525716
0.316188 0.291953 0.554684
0.329815 0.298250 0.583671
0.343625 0.304839 0.612673
0.357596 0.311704 0.641688
0.371706 0.318826 0.670713
0.385937 0.326188 0.699747
0.400275 0.333775 0.728789
0.414707 0.341571 0.757838
0.429220 0.349560 0.786893
0.443808 0.357730 0.815953
0.458459 0.366066 0.845017
0.473169 0.374558 0.874086
0.487931 0.383193 0.903158
0.502738 0.391961 0.932233
0.184465 0.266553 0.093306
0.184576 0.266578 0.095017
0.185135 0.266702 0.103011
0.186378 0.266981 0.118016
0.188469 0.267455 0.138237
0.191524 0.268160 0.161706
0.195610 0.269127 0.187106
0.200748 0.270382 0.213671
0.206922 0.271946 0.240966
0.214085 0.273837 0.268737
0.222169 0.276069 0.296830
0.231093 0.278652 0.325148
0.240771 0.281592 0.353629
0.251118 0.284894 0.382230
0.262054 0.288555 0.410921
0.273504 0.292573 0.439683
0.285403 0.296943 0.468500
0.297692 0.301655 0.497360
0.310319 0.306700 0.526256
0.323240 0.312067 0.555180
0.336418 0.317742 0.584128
0.349819 0.323712 0.613096
0.363415 0.329963 0.642081
0.377182 0.336481 0.671079
0.391100 0.343251 0.700089
0.405150 0.350259 0.729110
0.419316 0.357492 0.758139
0.433587 0.364935 0.787177
0.447949 0.372575 0.816221
0.462394 0.380401 0.845270
0.476912 0.388400 0.874326
0.491495 0.396561 0.903385
0.506138 0.404874 0.932449
0.202912 0.293209 0.102636
0.203007 0.293230 0.104111
0.203488 0.293337 0.111108
0.204557 0.293576 0.124644
0.206362 0.293983 0.143459
0.209012 0.294590 0.165809
0.212576 0.295422 0.190375
0.217092 0.296504 0.216325
0.222563 0.297854 0.243162
0.228968 0.299491 0.270584
0.236261 0.301428 0.298407
0.244386 0.303676 0.326512
0.253274 0.306242 0.354822
0.262855 0.309134 0.383284
0.273058 0.312353 0.411861
0.283815 0.315900 0.440527
0.295064 0.319773 0.469262
0.306747 0.323968 0.498053
0.318812 0.328479 0.526889
0.331214 0.333298 0.555762
0.343912 0.338417 0.584664
0.356871 0.343827 0.613592
0.370060 0.349516 0.642541
0.383451 0.355473 0.671508
0.397023 0.361687 0.700490
0.410753 0.368145 0.729486
0.424625 0.374837 0.758493
0.438623 0.381750 0.787509
0.452733 0.388872 0.816535
0.466944 0.396192 0.845567
0.481245 0.403700 0.874607
0.495627 0.411383 0.903652
0.510082 0.419234 0.932703
0.221359 0.319864 0.111967
0.221441 0.319882 0.113252
0.221859 0.319975 0.119429
0.222791 0.320183 0.131668
0.224368 0.320538 0.149142
0.226691 0.321067 0.170361
0.229829 0.321792 0.194048
0.233827 0.322736 0.219332
0.238702 0.323916 0.245662
0.244449 0.325349 0.272696
0.251043 0.327047 0.300215
0.258444 0.329022 0.328080
0.266602 0.331282 0.356195
0.275461 0.333836 0.384498
0.284959 0.336687 0.412944
0.295039 0.339838 0.441499
0.305642 0.343289 0.470142
0.316714 0.347040 0.498853
0.328205 0.351088 0.527620
0.340070 0.355429 0.556433
0.352267 0.360056 0.585283
0.364759 0.364964 0.614165
0.377514 0.370145 0.643073
0.390504 0.375590 0.672004
0.403702 0.381290 0.700954
0.417085 0.387236 0.729920
0.430636 0.393419 0.758901
0.444335 0.399827 0.787894
0.458167 0.406452 0.816897
0.472119 0.413284 0.845910
0.486180 0.420311 0.874932
0.500337 0.427526 0.903961
0.514583 0.434918 0.932996
0.239805 0.346519 0.121298
0.239878 0.346536 0.122430
0.240246 0.346617 0.127924
0.241067 0.346800 0.139023
0.242458 0.347113 0.155239
0.244513 0.347578 0.175334
0.247299 0.348217 0.198112
0.250863 0.349050 0.222688
0.255231 0.350091 0.248470
0.260410 0.351357 0.275077
0.266388 0.352859 0.302260
0.273141 0.354610 0.329856
0.280633 0.356617 0.357754
0.288819 0.358889 0.385878
0.297652 0.361431 0.414175
0.307080 0.364248 0.442606
0.317053 0.367341 0.471143
0.327521 0.370711 0.499764
0.338437 0.374359 0.528453
0.349757 0.378282 0.557198
0.361440 0.382477 0.585989
0.373451 0.386939 0.614819
0.385754 0.391665 0.643681
0.398320 0.396647 0.672570
0.411123 0.401879 0.701483
0.424138 0.407354 0.730416
0.437343 0.413064 0.759367
0.450721 0.419001 0.788333
0.464253 0.425157 0.817312
0.477924 0.431523 0.846302
0.491722 0.438091 0.875303
0.505635 0.444852 0.904313
0.519651 0.451798 0.933331
0.258252 0.373175 0.130628
0.258316 0.373189 0.131636
0.258643 0.373262 0.136557
0.259373 0.373424 0.146654
0.260612 0.373702 0.161702
0.262444 0.374115 0.180700
0.264936 0.374684 0.202554
0.268134 0.375424 0.226389
0.272069 0.376352 0.251586
0.276756 0.377480 0.277731
0.282194 0.378820 0.304546
0.288369 0.380384 0.331846
0.295257 0.382179 0.359504
0.302826 0.384215 0.387430
0.311036 0.386496 0.415561
0.319847 0.389028 0.443853
0.329214 0.391815 0.472271
0.339094 0.394859 0.500791
0.349443 0.398160 0.529393
0.360220 0.401719 0.558061
0.371386 0.405534 0.586786
0.382906 0.409603 0.615557
0.394746 0.413923 0.644366
0.406875 0.418489 0.673209
0.419266 0.423298 0.702081
0.431894 0.428343 0.730977
0.444737 0.433619 0.759893
0.457773 0.439120 0.788829
0.470985 0.444838 0.817780
0.484357 0.450767 0.846745
0.497873 0.456900 0.875723
0.511521 0.463229 0.904711
0.525288 0.469748 0.933710
0.276698 0.399830 0.139959
0.276756 0.399843 0.140862
0.277049 0.399908 0.145298
0.277703 0.400054 0.154516
0.278814 0.400302 0.168488
0.280460 0.400673 0.186427
0.282703 0.401182 0.207356
0.285590 0.401846 0.230426
0.289154 0.402678 0.255008
0.293414 0.403691 0.280659
0.298377 0.404895 0.307078
0.304038 0.406302 0.334056
0.310383 0.407918 0.361449
0.317387 0.409754 0.389157
0.325021 0.411813 0.417106
0.333253 0.414103 0.445244
0.342045 0.416627 0.473532
0.351359 0.419388 0.501939
0.361156 0.422389 0.530443
0.371399 0.425630 0.559027
0.382052 0.429111 0.587677
0.393081 0.432833 0.616382
0.404452 0.436792 0.645134
0.416136 0.440987 0.673925
0.428105 0.445414 0.702750
0.440333 0.450070 0.731604
0.452798 0.454950 0.760483
0.465478 0.460050 0.789384
0.478354 0.465364 0.818304
0.491409 0.470887 0.847241
0.504627 0.476612 0.876193
0.517994 0.482535 0.905157
0.531496 0.488647 0.934134
0.295145 0.426485 0.149289
0.295197 0.426497 0.150105
0.295461 0.426556 0.154127
0.296051 0.426687 0.162572
0.297055 0.426911 0.175558
0.298544 0.427246 0.192486
0.300575 0.427705 0.212497
0.303195 0.428305 0.234789
0.306438 0.429056 0.258730
0.310327 0.429972 0.283860
0.314873 0.431061 0.309855
0.320077 0.432334 0.336486
0.325932 0.433798 0.363594
0.332423 0.435462 0.391064
0.339528 0.437332 0.418815
0.347220 0.439413 0.446784
0.355470 0.441710 0.474927
0.364245 0.444226 0.503210
0.373512 0.446965 0.531608
0.383236 0.449928 0.560098
0.393385 0.453117 0.588666
0.403927 0.456531 0.617298
0.414830 0.460170 0.645986
0.426066 0.464033 0.674720
0.437607 0.468117 0.703493
0.449428 0.472422 0.732301
0.461505 0.476942 0.761138
0.473818 0.481676 0.790001
0.486345 0.486619 0.818887
0.499070 0.491766 0.847792
0.511975 0.497113 0.876715
0.525046 0.502655 0.905653
0.538269 0.508387 0.934605
0.313591 0.453141 0.158620
0.313639 0.453151 0.159360
0.313878 0.453205 0.163026
0.314414 0.453324 0.170789
0.315326 0.453527 0.182875
0.316680 0.453831 0.198844
0.318530 0.454248 0.217956
0.320920 0.454793 0.239465
0.323885 0.455476 0.262747
0.327449 0.456308 0.287333
0.331626 0.457298 0.312879
0.336424 0.458457 0.339140
0.341840 0.459791 0.365941
0.347865 0.461307 0.393155
0.354485 0.463013 0.420690
0.361678 0.464913 0.448476
0.369421 0.467013 0.476462
0.377687 0.469317 0.504610
0.386447 0.471827 0.532890
0.395672 0.474546 0.561278
0.405331 0.477476 0.589756
0.415396 0.480618 0.618309
0.425837 0.483972 0.646925
0.436626 0.487538 0.675596
0.447738 0.491316 0.704313
0.459148 0.495303 0.733070
0.470832 0.499498 0.761861
0.482769 0.503898 0.790682
0.494939 0.508501 0.819530
0.507323 0.513302 0.848401
0.519905 0.518300 0.877292
0.532668 0.523488 0.906201
0.545599 0.528864 0.935126
0.332038 0.479796 0.167951
0.332081 0.479806 0.168626
0.332300 0.479854 0.171984
0.332789 0.479963 0.179144
0.333622 0.480149 0.190409
0.334860 0.480426 0.205475
0.336553 0.480807 0.223713
0.338743 0.481304 0.244439
0.341465 0.481928 0.267050
0.344743 0.482688 0.291072
0.348595 0.483594 0.316148
0.353031 0.484654 0.342019
0.358053 0.485874 0.368493
0.363656 0.487263 0.395432
0.369832 0.488827 0.422734
0.376565 0.490570 0.450323
0.383836 0.492498 0.478139
0.391624 0.494615 0.506141
0.399904 0.496924 0.534293
0.408651 0.499428 0.562570
0.417838 0.502129 0.590949
0.427439 0.505030 0.619416
0.437427 0.508131 0.647955
0.447777 0.511432 0.676557
0.458463 0.514934 0.705212
0.469462 0.518635 0.733913
0.480750 0.522535 0.762654
0.492308 0.526632 0.791430
0.504114 0.530924 0.820236
0.516150 0.535409 0.849068
0.528400 0.540084 0.877925
0.540846 0.544946 0.906802
0.553475 0.549991 0.935698
0.350484 0.506451 0.177281
0.350524 0.506460 0.177901
0.350725 0.506505 0.180989
0.351174 0.506605 0.187614
0.351938 0.506775 0.198133
0.353075 0.507029 0.212351
0.354631 0.507379 0.229745
0.356647 0.507835 0.249696
0.359155 0.508408 0.271629
0.362182 0.509106 0.295072
0.365745 0.509938 0.319661
0.369858 0.510911 0.345121
0.374525 0.512033 0.371250
0.379747 0.513311 0.397897
0.385517 0.514750 0.424951
0.391826 0.516355 0.452328
0.398659 0.518132 0.479962
0.406000 0.520085 0.507806
0.413828 0.522216 0.535820
0.422121 0.524530 0.563976
0.430856 0.527029 0.592250
0.440009 0.529715 0.620622
0.449558 0.532590 0.649078
0.459477 0.535654 0.677605
0.469743 0.538907 0.706193
0.480334 0.542351 0.734833
0.491229 0.545984 0.763520
0.502406 0.549806 0.792245
0.513845 0.553815 0.821006
0.525530 0.558010 0.849797
0.537441 0.562389 0.878616
0.549564 0.566949 0.907458
0.561882 0.571688 0.936322
0.368931 0.533107 0.186612
0.368967 0.533115 0.187183
0.369152 0.533156 0.190035
0.369566 0.533248 0.196182
0.370271 0.533405 0.206022
0.371319 0.533639 0.219447
0.372755 0.533961 0.236032
0.374618 0.534382 0.255221
0.376938 0.534910 0.276474
0.379742 0.535553 0.299328
0.383048 0.536320 0.323413
0.386871 0.537219 0.348446
0.391219 0.538254 0.374212
0.396094 0.539434 0.400552
0.401495 0.540764 0.427342
0.407415 0.542248 0.454493
0.413843 0.543891 0.481932
0.420767 0.545699 0.509607
0.428170 0.547673 0.537473
0.436033 0.549819 0.565500
0.444337 0.552137 0.593659
0.453062 0.554632 0.621930
0.462185 0.557304 0.650296
0.471685 0.560154 0.678742
0.481541 0.563185 0.707257
0.491732 0.566396 0.735832
0.502236 0.569787 0.764459
0.513034 0.573359 0.793131
0.524108 0.577110 0.821843
0.535438 0.581040 0.850589
0.547009 0.585147 0.879367
0.558803 0.589429 0.908171
0.570806 0.593885 0.937000
0.387377 0.559762 0.195942
0.387411 0.559770 0.196471
0.387582 0.559808 0.199114
0.387965 0.559893 0.204835
0.388617 0.560038 0.214055
0.389587 0.560254 0.226742
0.390918 0.560553 0.242553
0.392645 0.560942 0.260998
0.394798 0.561430 0.281575
0.397403 0.562026 0.303832
0.400480 0.562736 0.327401
0.404044 0.563568 0.351991
0.408104 0.564528 0.377379
0.412665 0.565621 0.403395
0.417728 0.566853 0.429909
0.423291 0.568230 0.456820
0.429345 0.569756 0.484052
0.435881 0.571434 0.511546
0.442885 0.573269 0.539255
0.450344 0.575264 0.567143
0.458240 0.577421 0.595180
0.466554 0.579744 0.623342
0.475269 0.582234 0.651611
0.484365 0.584893 0.679970
0.493821 0.587723 0.708407
0.503619 0.590724 0.736912
0.513740 0.593896 0.765475
0.524164 0.597240 0.794089
0.534873 0.600756 0.822748
0.545851 0.604443 0.851446
0.557079 0.608301 0.880179
0.568543 0.612328 0.908942
0.580228 0.616522 0.937734
0.405824 0.586417 0.205273
0.405855 0.586424 0.205764
0.406014 0.586460 0.208221
0.406369 0.586539 0.213561
0.406975 0.586673 0.222216
0.407876 0.586874 0.234215
0.409113 0.587151 0.249289
0.410719 0.587513 0.267012
0.412724 0.587966 0.286918
0.415152 0.588520 0.308575
0.418023 0.589179 0.331619
0.421353 0.589952 0.355754
0.425152 0.590845 0.380750
0.429428 0.591861 0.406429
0.434184 0.593008 0.432651
0.439418 0.594289 0.459310
0.445126 0.595709 0.486323
0.451302 0.597272 0.513626
0.457935 0.598982 0.541168
0.465013 0.600842 0.568908
0.472522 0.602856 0.596814
0.480447 0.605024 0.624860
0.488771 0.607351 0.653025
0.497477 0.609837 0.681291
0.506547 0.612485 0.709645
0.515964 0.615295 0.738074
0.525709 0.618268 0.766569
0.535765 0.621405 0.795120
0.546115 0.624707 0.823722
0.556742 0.628172 0.852368
0.567630 0.631801 0.881054
0.578764 0.635593 0.909774
0.590128 0.639547 0.938525
0.424271 0.613073 0.214604
0.424300 0.613079 0.215061
0.424448 0.613112 0.217353
0.424779 0.613186 0.222348
0.425343 0.613311 0.230488
0.426183 0.613499 0.241847
0.427336 0.613756 0.256222
0.428835 0.614093 0.273246
0.430706 0.614516 0.292491
0.432975 0.615031 0.313549
0.435661 0.615646 0.336061
0.438780 0.616367 0.359731
0.442343 0.617199 0.384323
0.446360 0.618147 0.409651
0.450833 0.619217 0.435569
0.455766 0.620412 0.461964
0.461156 0.621738 0.488747
0.466997 0.623198 0.515848
0.473283 0.624796 0.543213
0.480004 0.626536 0.570796
0.487149 0.628419 0.598564
0.494704 0.630449 0.626486
0.502655 0.632628 0.654541
0.510988 0.634958 0.682708
0.519686 0.637441 0.710972
0.528733 0.640078 0.739321
0.538113 0.642870 0.767742
0.547809 0.645819 0.796227
0.557806 0.648924 0.824768
0.568087 0.652186 0.853359
0.578638 0.655604 0.881993
0.589443 0.659180 0.910666
0.600487 0.662912 0.939374
0.442717 0.639728 0.223934
0.442744 0.639734 0.224361
0.442883 0.639765 0.226505
0.443192 0.639834 0.231190
0.443719 0.639951 0.238858
0.444504 0.640126 0.249623
0.445583 0.640367 0.263337
0.446984 0.640681 0.279685
0.448737 0.641076 0.298284
0.450862 0.641558 0.318745
0.453381 0.642133 0.340722
0.456309 0.642807 0.363918
0.459658 0.643585 0.388095
0.463437 0.644471 0.413061
0.467653 0.645472 0.438663
0.472309 0.646591 0.464782
0.477404 0.647833 0.491324
0.482935 0.649200 0.518214
0.488898 0.650697 0.545391
0.495285 0.652327 0.572810
0.502086 0.654093 0.600430
0.509291 0.655998 0.628222
0.516889 0.658043 0.656159
0.524864 0.660231 0.684221
0.533205 0.662565 0.712391
0.541895 0.665044 0.740653
0.550921 0.667672 0.768997
0.560267 0.670448 0.797411
0.569919 0.673373 0.825888
0.579860 0.676449 0.854419
0.590078 0.679675 0.882999
0.600557 0.683052 0.911622
0.611284 0.686578 0.940283
0.461164 0.666384 0.233265
0.461189 0.666389 0.233665
0.461319 0.666418 0.235675
0.461608 0.666482 0.240079
0.462102 0.666592 0.247315
0.462838 0.666756 0.257527
0.463849 0.666982 0.270616
0.465164 0.667276 0.286317
0.466809 0.667647 0.304283
0.468805 0.668098 0.324154
0.471172 0.668637 0.345593
0.473926 0.669269 0.368310
0.477080 0.669998 0.392064
0.480643 0.670830 0.416657
0.484623 0.671768 0.441932
0.489024 0.672818 0.467765
0.493846 0.673983 0.494055
0.499090 0.675267 0.520723
0.504752 0.676673 0.547705
0.510825 0.678204 0.574949
0.517304 0.679864 0.602415
0.524179 0.681655 0.630069
0.531440 0.683579 0.657882
0.539076 0.685638 0.685833
0.547074 0.687835 0.713902
0.555422 0.690172 0.742074
0.564106 0.692648 0.770335
0.573112 0.695267 0.798674
0.582426 0.698028 0.827081
0.592036 0.700933 0.855550
0.601927 0.703981 0.884071
0.612085 0.707174 0.912641
0.622497 0.710511 0.941253
0.479610 0.693039 0.242595
0.479634 0.693044 0.242971
0.479756 0.693071 0.244861
0.480028 0.693132 0.249009
0.480492 0.693235 0.255849
0.481183 0.693389 0.265547
0.482134 0.693601 0.278046
0.483370 0.693878 0.293126
0.484917 0.694225 0.310477
0.486796 0.694650 0.329765
0.489026 0.695156 0.350668
0.491622 0.695749 0.372902
0.494597 0.696435 0.396225
0.497963 0.697217 0.420437
0.501725 0.698099 0.445376
0.505891 0.699086 0.470912
0.510462 0.700182 0.496940
0.515439 0.701390 0.523377
0.520819 0.702714 0.550154
0.526600 0.704156 0.577216
0.532776 0.705719 0.604520
0.539340 0.707406 0.632028
0.546282 0.709220 0.659712
0.553595 0.711162 0.687545
0.561266 0.713235 0.715508
0.569284 0.715440 0.743583
0.577639 0.717778 0.771757
0.586316 0.720252 0.800016
0.595304 0.722863 0.828351
0.604590 0.725610 0.856752
0.614161 0.728495 0.885213
0.624003 0.731519 0.913726
0.634106 0.734681 0.942286
0.498057 0.719694 0.251926
0.498079 0.719699 0.252280
0.498194 0.719725 0.254060
0.498450 0.719782 0.257976
0.498887 0.719879 0.264451
0.499538 0.720024 0.273672
0.500433 0.720223 0.285614
0.501598 0.720484 0.300099
0.503057 0.720811 0.316854
0.504829 0.721211 0.335569
0.506933 0.721688 0.355940
0.509385 0.722247 0.377688
0.512197 0.722892 0.400575
0.515381 0.723629 0.424398
0.518944 0.724461 0.448992
0.522893 0.725391 0.474222
0.527231 0.726424 0.499980
0.531960 0.727563 0.526176
0.537079 0.728812 0.552740
0.542587 0.730172 0.579612
0.548478 0.731647 0.606746
0.554748 0.733240 0.634102
0.561389 0.734953 0.661648
0.568394 0.736788 0.689358
0.575754 0.738747 0.717209
0.583457 0.740832 0.745183
0.591495 0.743044 0.773265
0.599856 0.745385 0.801440
0.608527 0.747857 0.829698
0.617498 0.750459 0.858028
0.626757 0.753194 0.886424
0.636292 0.756062 0.914877
0.646090 0.759062 0.943382
0.516503 0.746350 0.261256
0.516525 0.746354 0.261591
0.516633 0.746378 0.263271
0.516874 0.746432 0.266974
0.517287 0.746524 0.273114
0.517901 0.746660 0.281890
0.518746 0.746849 0.293308
0.519846 0.747095 0.307226
0.521224 0.747404 0.323403
